epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/bee,val/AP/bumblebee,val/AP/hoverfly,val/AP/moth,val/AP/other_insect,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
3,1349,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1351,,,,,,,,,,,,,,,,,,,,,,,,,,0.5272964239120483,0.5463845133781433,0.11228816956281662,0.44634905457496643,0.034126415848731995,0.5713379979133606,298.82373046875,298.6912536621094,298.8280029296875,298.8290710449219,298.8141174316406,7.654453754425049,0.6002349257469177,0.3544726073741913,0.6160926222801208,5.995001316070557,0.013386762700974941,0.013239181600511074,0.013295358046889305,0.01335732638835907,0.013693842105567455,0.6712816953659058,0.6776705384254456,0.6684333086013794,0.6700062155723572,0.6859826445579529,0.22842754423618317,0.2261561006307602,0.22638389468193054,0.2275383323431015,0.2348765730857849,0.5667324662208557,0.33328890800476074,0.3219766318798065,0.6068639159202576,0.624774694442749,0.5672947764396667
3,1351,3898.1767578125,3897.032470703125,3898.24267578125,3898.258056640625,3898.297607421875,3.6651206016540527,5.22873067855835,0.013301138766109943,0.013485654257237911,0.013421566225588322,0.01331449393182993,0.014520055614411831,0.5459250807762146,0.567425012588501,0.5459454655647278,0.5459021329879761,0.5712620615959167,0.2077842801809311,0.20923566818237305,0.20851151645183563,0.20785483717918396,0.2226419895887375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1399,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1449,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1499,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1549,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1599,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1649,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1689,,,,,,,,,,,,,,,,,,,,,,,,,,0.5392062067985535,0.5678369998931885,0.17956149578094482,0.4961412847042084,0.04355086758732796,0.5833607912063599,298.81732177734375,298.29058837890625,298.7969970703125,298.8269348144531,298.7799072265625,10.904073715209961,0.5967113375663757,0.363607257604599,0.6216642260551453,6.043889999389648,0.01314407866448164,0.013171088881790638,0.013193859718739986,0.01314159482717514,0.0135555574670434,0.6906641125679016,0.697990357875824,0.6984456181526184,0.6990531086921692,0.7138274312019348,0.22071483731269836,0.22026671469211578,0.2202167510986328,0.22085820138454437,0.22438204288482666,0.5887248516082764,0.3652593791484833,0.37366726994514465,0.6301392912864685,0.693368673324585,0.5213910937309265
4,1689,3897.8994140625,3893.774658203125,3898.183837890625,3898.108642578125,3898.21630859375,3.185729503631592,5.196482181549072,0.013522427529096603,0.013647553510963917,0.013588499277830124,0.013582861982285976,0.014559520408511162,0.5378015041351318,0.5582085847854614,0.5388138294219971,0.537617564201355,0.5632773041725159,0.20831675827503204,0.20964637398719788,0.208994060754776,0.20891733467578888,0.2222542017698288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1699,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1749,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1799,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1849,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1899,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1949,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2027,,,,,,,,,,,,,,,,,,,,,,,,,,0.5101099014282227,0.5217633843421936,0.16456228494644165,0.42458322644233704,0.02497452311217785,0.523106575012207,298.83013916015625,298.82373046875,298.8290710449219,298.83013916015625,298.83013916015625,8.78348445892334,0.5915553569793701,0.3573336601257324,0.625261664390564,6.106566905975342,0.013875886797904968,0.013729714788496494,0.01377465482801199,0.01384119875729084,0.014638029970228672,0.6777826547622681,0.6721401214599609,0.672696053981781,0.675227165222168,0.6849890947341919,0.23732833564281464,0.23260626196861267,0.2353774607181549,0.2373071312904358,0.2445976734161377,0.5478237867355347,0.3291986584663391,0.3352455198764801,0.6078600287437439,0.6219803094863892,0.46959710121154785
5,2027,3898.066162109375,3896.572021484375,3898.22900390625,3898.271484375,3898.309814453125,2.6017022132873535,5.057227611541748,0.012697933241724968,0.012821788899600506,0.012704922817647457,0.012703552842140198,0.013849175535142422,0.5243433713912964,0.5443597435951233,0.5253905653953552,0.5246282815933228,0.5536720156669617,0.20275583863258362,0.20398160815238953,0.20293056964874268,0.20277109742164612,0.2180335819721222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2049,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2099,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2149,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2199,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2249,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2299,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2349,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2365,,,,,,,,,,,,,,,,,,,,,,,,,,0.5533931255340576,0.5398916006088257,0.10939356684684753,0.47376495599746704,0.010815465822815895,0.5023884773254395,298.81732177734375,298.20086669921875,298.74359130859375,298.8280029296875,298.70513916015625,8.280250549316406,0.5868089199066162,0.3661568760871887,0.6374204754829407,6.00216817855835,0.013368377462029457,0.01378505676984787,0.013572322204709053,0.013491511344909668,0.014469546265900135,0.6955651044845581,0.6803367137908936,0.6866406202316284,0.685337245464325,0.7007201313972473,0.2174391895532608,0.22025787830352783,0.2177158147096634,0.21769490838050842,0.23195964097976685,0.5296004414558411,0.3374517261981964,0.3608444631099701,0.6234892010688782,0.5411689281463623,0.5057260394096375
6,2365,3898.209716796875,3897.09033203125,3898.255126953125,3898.2822265625,3898.325439453125,2.598069667816162,4.999115467071533,0.012598833069205284,0.012807445600628853,0.012726726941764355,0.012642428278923035,0.013850344344973564,0.5192543268203735,0.536443829536438,0.5199128985404968,0.5191033482551575,0.5449870824813843,0.20012401044368744,0.20170798897743225,0.2008761316537857,0.20033667981624603,0.21509820222854614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2399,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2449,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2499,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2549,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2599,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2649,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2699,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2703,,,,,,,,,,,,,,,,,,,,,,,,,,0.5319684147834778,0.48838040232658386,0.14562033116817474,0.32200589776039124,0.06970848888158798,0.4558296203613281,298.81195068359375,298.82586669921875,298.83013916015625,298.83013916015625,298.8290710449219,11.893550872802734,0.5822577476501465,0.3656347692012787,0.623691976070404,6.45939302444458,0.012830009683966637,0.013158484362065792,0.012965242378413677,0.012920264154672623,0.01417521107941866,0.7689571380615234,0.7634021043777466,0.7883729338645935,0.7747563123703003,0.770561158657074,0.22000177204608917,0.2250303030014038,0.22317971289157867,0.22144393622875214,0.24189285933971405,0.5084825754165649,0.3115366995334625,0.3230232000350952,0.5762571692466736,0.7075187563896179,0.45715707540512085
7,2703,3897.88525390625,3890.854736328125,3897.576904296875,3897.871337890625,3898.23291015625,2.5677437782287598,4.956429481506348,0.01247324701398611,0.012636378407478333,0.012522406876087189,0.01247456669807434,0.013615194708108902,0.5155772566795349,0.5352046489715576,0.5166019201278687,0.5154876112937927,0.5439452528953552,0.19784171879291534,0.19909356534481049,0.1982971578836441,0.19777388870716095,0.21249493956565857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2749,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2799,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2849,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2899,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2949,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2999,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3041,,,,,,,,,,,,,,,,,,,,,,,,,,0.5067470073699951,0.5736564993858337,0.12518252432346344,0.44687193632125854,0.006179213523864746,0.5307766199111938,298.8141174316406,298.258544921875,298.66986083984375,298.80126953125,298.8290710449219,8.24364185333252,0.5661948323249817,0.354857861995697,0.6251478791236877,6.072150230407715,0.014015235006809235,0.014021800830960274,0.014053468592464924,0.014082939364016056,0.014220621436834335,0.6689483523368835,0.6683123707771301,0.6636485457420349,0.6663647890090942,0.6772072315216064,0.23770351707935333,0.23634397983551025,0.2368442267179489,0.23806451261043549,0.23889271914958954,0.5363768339157104,0.33172744512557983,0.34959548711776733,0.5991555452346802,0.5564152002334595,0.538285493850708
8,3041,3897.733642578125,3894.63525390625,3898.08203125,3898.220458984375,3898.3291015625,2.2504498958587646,4.850574970245361,0.011969766579568386,0.012104975059628487,0.01206253096461296,0.01199362799525261,0.013105828315019608,0.5061551928520203,0.522850751876831,0.5072550177574158,0.5065527558326721,0.5356269478797913,0.1929846704006195,0.1943565160036087,0.19377876818180084,0.19323788583278656,0.20861759781837463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3049,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3099,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3149,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3199,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3249,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3299,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3349,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3379,,,,,,,,,,,,,,,,,,,,,,,,,,0.5547795295715332,0.5665989518165588,0.16996677219867706,0.3815976083278656,0.001601130235940218,0.5132108330726624,298.83013916015625,298.7510681152344,298.80340576171875,298.8290710449219,298.83013916015625,8.494706153869629,0.5274695754051208,0.3352185785770416,0.615395188331604,5.912421226501465,0.013256508857011795,0.013327407650649548,0.01326268445700407,0.013137700967490673,0.01384271401911974,0.6699568629264832,0.6604354977607727,0.6646590232849121,0.6702855825424194,0.678570032119751,0.22160758078098297,0.22296537458896637,0.22269172966480255,0.2223864048719406,0.2275387942790985,0.5127242207527161,0.33490878343582153,0.3625660538673401,0.5814172029495239,0.5938434600830078,0.47609081864356995
9,3379,3898.012939453125,3895.837646484375,3897.910400390625,3898.112060546875,3898.30322265625,2.344604015350342,4.857727527618408,0.012069476768374443,0.012219039723277092,0.012174198403954506,0.012098591774702072,0.01330660656094551,0.5056946277618408,0.527618408203125,0.5071062445640564,0.5061497092247009,0.5363688468933105,0.1930088996887207,0.19424955546855927,0.19381800293922424,0.19317342340946198,0.20847530663013458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3399,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3449,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3499,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3549,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
